"label","department_name","region_name"
"orgeux","côte-d'or","bourgogne-franche-comté"
"orret","côte-d'or","bourgogne-franche-comté"
"orville","côte-d'or","bourgogne-franche-comté"
"pasques","côte-d'or","bourgogne-franche-comté"
"poiseul les saulx","côte-d'or","bourgogne-franche-comté"
"pontailler sur saone","côte-d'or","bourgogne-franche-comté"
"pont et massene","côte-d'or","bourgogne-franche-comté"
"posanges","côte-d'or","bourgogne-franche-comté"
"pouillenay","côte-d'or","bourgogne-franche-comté"
"precy sous thil","côte-d'or","bourgogne-franche-comté"
"puligny montrachet","côte-d'or","bourgogne-franche-comté"
"remilly en montagne","côte-d'or","bourgogne-franche-comté"
"reulle vergy","côte-d'or","bourgogne-franche-comté"
"riel les eaux","côte-d'or","bourgogne-franche-comté"
"la roche en brenil","côte-d'or","bourgogne-franche-comté"
"saffres","côte-d'or","bourgogne-franche-comté"
"st germain le rocheux","côte-d'or","bourgogne-franche-comté"
"st pierre en vaux","côte-d'or","bourgogne-franche-comté"
"st remy","côte-d'or","bourgogne-franche-comté"
"ste sabine","côte-d'or","bourgogne-franche-comté"
"st seine en bache","côte-d'or","bourgogne-franche-comté"
"samerey","côte-d'or","bourgogne-franche-comté"
"saulon la rue","côte-d'or","bourgogne-franche-comté"
"saulx le duc","côte-d'or","bourgogne-franche-comté"
"savigny le sec","côte-d'or","bourgogne-franche-comté"
"savilly","côte-d'or","bourgogne-franche-comté"
"savolles","côte-d'or","bourgogne-franche-comté"
"selongey","côte-d'or","bourgogne-franche-comté"
"soirans","côte-d'or","bourgogne-franche-comté"
"soussey sur brionne","côte-d'or","bourgogne-franche-comté"
"sussey","côte-d'or","bourgogne-franche-comté"
"tailly","côte-d'or","bourgogne-franche-comté"
"tellecey","côte-d'or","bourgogne-franche-comté"
"ternant","côte-d'or","bourgogne-franche-comté"
"thoires","côte-d'or","bourgogne-franche-comté"
"thury","côte-d'or","bourgogne-franche-comté"
"tillenay","côte-d'or","bourgogne-franche-comté"
"trouhaut","côte-d'or","bourgogne-franche-comté"
"urcy","côte-d'or","bourgogne-franche-comté"
"vannaire","côte-d'or","bourgogne-franche-comté"
"vanvey","côte-d'or","bourgogne-franche-comté"
"velars sur ouche","côte-d'or","bourgogne-franche-comté"
"vic sous thil","côte-d'or","bourgogne-franche-comté"
"vielverge","côte-d'or","bourgogne-franche-comté"
"villars fontaine","côte-d'or","bourgogne-franche-comté"
"villars et villenotte","côte-d'or","bourgogne-franche-comté"
"villecomte","côte-d'or","bourgogne-franche-comté"
"la villeneuve les convers","côte-d'or","bourgogne-franche-comté"
"villeneuve sous charigny","côte-d'or","bourgogne-franche-comté"
"villey sur tille","côte-d'or","bourgogne-franche-comté"
"villotte st seine","côte-d'or","bourgogne-franche-comté"
"viserny","côte-d'or","bourgogne-franche-comté"
"vosne romanee","côte-d'or","bourgogne-franche-comté"
"voulaines les templiers","côte-d'or","bourgogne-franche-comté"
"bony","aisne","hauts-de-france"
"arc sur tille","côte-d'or","bourgogne-franche-comté"
"bourg et comin","aisne","hauts-de-france"
"argilly","côte-d'or","bourgogne-franche-comté"
"bourguignon sous montbavin","aisne","hauts-de-france"
"aubigny en plaine","côte-d'or","bourgogne-franche-comté"
"brasles","aisne","hauts-de-france"
"auxonne","côte-d'or","bourgogne-franche-comté"
"bray st christophe","aisne","hauts-de-france"
"beaulieu","côte-d'or","bourgogne-franche-comté"
"brecy","aisne","hauts-de-france"
"beaumont sur vingeanne","côte-d'or","bourgogne-franche-comté"
"breny","aisne","hauts-de-france"
"beaune","côte-d'or","bourgogne-franche-comté"
"buire","aisne","hauts-de-france"
"beire le chatel","côte-d'or","bourgogne-franche-comté"
"buzancy","aisne","hauts-de-france"
"belleneuve","côte-d'or","bourgogne-franche-comté"
"la capelle","aisne","hauts-de-france"
"benoisey","côte-d'or","bourgogne-franche-comté"
"caulaincourt","aisne","hauts-de-france"
"beurizot","côte-d'or","bourgogne-franche-comté"
"cessieres suzy","aisne","hauts-de-france"
"bevy","côte-d'or","bourgogne-franche-comté"
"chavigny","aisne","hauts-de-france"
"beze","côte-d'or","bourgogne-franche-comté"
"chermizy ailles","aisne","hauts-de-france"
"billey","côte-d'or","bourgogne-franche-comté"
"chevregny","aisne","hauts-de-france"
"billy les chanceaux","côte-d'or","bourgogne-franche-comté"
"clamecy","aisne","hauts-de-france"
"blaisy bas","côte-d'or","bourgogne-franche-comté"
"blancey","côte-d'or","bourgogne-franche-comté"
"source seine","côte-d'or","bourgogne-franche-comté"
"bonnencontre","côte-d'or","bourgogne-franche-comté"
"boussey","côte-d'or","bourgogne-franche-comté"
"bremur et vaurois","côte-d'or","bourgogne-franche-comté"
"brognon","côte-d'or","bourgogne-franche-comté"
"buncey","côte-d'or","bourgogne-franche-comté"
"busseaut","côte-d'or","bourgogne-franche-comté"
"busserotte et montenaille","côte-d'or","bourgogne-franche-comté"
"la bussiere sur ouche","côte-d'or","bourgogne-franche-comté"
"chaignay","côte-d'or","bourgogne-franche-comté"
"chamboeuf","côte-d'or","bourgogne-franche-comté"
"champrenault","côte-d'or","bourgogne-franche-comté"
"chanceaux","côte-d'or","bourgogne-franche-comté"
"charny","côte-d'or","bourgogne-franche-comté"
"charrey sur seine","côte-d'or","bourgogne-franche-comté"
"chateauneuf","côte-d'or","bourgogne-franche-comté"
"chaume et courchamp","côte-d'or","bourgogne-franche-comté"
"chazeuil","côte-d'or","bourgogne-franche-comté"
"chevannay","côte-d'or","bourgogne-franche-comté"
"corberon","côte-d'or","bourgogne-franche-comté"
"corcelles les arts","côte-d'or","bourgogne-franche-comté"
"corcelles les citeaux","côte-d'or","bourgogne-franche-comté"
"corrombles","côte-d'or","bourgogne-franche-comté"
"courban","côte-d'or","bourgogne-franche-comté"
"crepand","côte-d'or","bourgogne-franche-comté"
"crugey","côte-d'or","bourgogne-franche-comté"
"cussy le chatel","côte-d'or","bourgogne-franche-comté"
"daix","côte-d'or","bourgogne-franche-comté"
"detain et bruant","côte-d'or","bourgogne-franche-comté"
"drambon","côte-d'or","bourgogne-franche-comté"
"dree","côte-d'or","bourgogne-franche-comté"
"duesme","côte-d'or","bourgogne-franche-comté"
"echevannes","côte-d'or","bourgogne-franche-comté"
"essarois","côte-d'or","bourgogne-franche-comté"
"etais","côte-d'or","bourgogne-franche-comté"
"etrochey","côte-d'or","bourgogne-franche-comté"
"flagey echezeaux","côte-d'or","bourgogne-franche-comté"
"foissy","côte-d'or","bourgogne-franche-comté"
"fontaines en duesmois","côte-d'or","bourgogne-franche-comté"
"fontaine les dijon","côte-d'or","bourgogne-franche-comté"
"fussey","côte-d'or","bourgogne-franche-comté"
"genay","côte-d'or","bourgogne-franche-comté"
"glanon","côte-d'or","bourgogne-franche-comté"
"griselles","côte-d'or","bourgogne-franche-comté"
"grosbois les tichey","côte-d'or","bourgogne-franche-comté"
"abbans dessous","doubs","bourgogne-franche-comté"
"gurgy le chateau","côte-d'or","bourgogne-franche-comté"
"abbevillers","doubs","bourgogne-franche-comté"
"hauteville les dijon","côte-d'or","bourgogne-franche-comté"
"arc sous montenot","doubs","bourgogne-franche-comté"
"heuilley sur saone","côte-d'or","bourgogne-franche-comté"
"autechaux roide","doubs","bourgogne-franche-comté"
"jallanges","côte-d'or","bourgogne-franche-comté"
"avanne aveney","doubs","bourgogne-franche-comté"
"jancigny","côte-d'or","bourgogne-franche-comté"
"baume les dames","doubs","bourgogne-franche-comté"
"labergement foigney","côte-d'or","bourgogne-franche-comté"
"belleherbe","doubs","bourgogne-franche-comté"
"lantilly","côte-d'or","bourgogne-franche-comté"
"belvoir","doubs","bourgogne-franche-comté"
"lechatelet","côte-d'or","bourgogne-franche-comté"
"berche","doubs","bourgogne-franche-comté"
"lignerolles","côte-d'or","bourgogne-franche-comté"
"berthelange","doubs","bourgogne-franche-comté"
"louesme","côte-d'or","bourgogne-franche-comté"
"besancon","doubs","bourgogne-franche-comté"
"lux","côte-d'or","bourgogne-franche-comté"
"blarians","doubs","bourgogne-franche-comté"
"maconge","côte-d'or","bourgogne-franche-comté"
"la bosse","doubs","bourgogne-franche-comté"
"magny st medard","côte-d'or","bourgogne-franche-comté"
"bouclans","doubs","bourgogne-franche-comté"
"malain","côte-d'or","bourgogne-franche-comté"
"bournois","doubs","bourgogne-franche-comté"
"maligny","côte-d'or","bourgogne-franche-comté"
"boussieres","doubs","bourgogne-franche-comté"
"marey les fussey","côte-d'or","bourgogne-franche-comté"
"braillans","doubs","bourgogne-franche-comté"
"mont d origny","aisne","hauts-de-france"
"marey sur tille","côte-d'or","bourgogne-franche-comté"
"breres","doubs","bourgogne-franche-comté"
"montfaucon","aisne","hauts-de-france"
"marigny le cahouet","côte-d'or","bourgogne-franche-comté"
"bretonvillers","doubs","bourgogne-franche-comté"
"montgobert","aisne","hauts-de-france"
"marsannay le bois","côte-d'or","bourgogne-franche-comté"
"brey et maison du bois","doubs","bourgogne-franche-comté"
"montgru st hilaire","aisne","hauts-de-france"
"mauvilly","côte-d'or","bourgogne-franche-comté"
"cendrey","doubs","bourgogne-franche-comté"
"monthiers","aisne","hauts-de-france"
"meloisey","côte-d'or","bourgogne-franche-comté"
"chalezeule","doubs","bourgogne-franche-comté"
"montigny le franc","aisne","hauts-de-france"
"menessaire","côte-d'or","bourgogne-franche-comté"
"champagney","doubs","bourgogne-franche-comté"
"montigny sur crecy","aisne","hauts-de-france"
"molinot","côte-d'or","bourgogne-franche-comté"
"chapelle des bois","doubs","bourgogne-franche-comté"
"mont st martin","aisne","hauts-de-france"
"montceau et echarnant","côte-d'or","bourgogne-franche-comté"
"charquemont","doubs","bourgogne-franche-comté"
"morgny en thierache","aisne","hauts-de-france"
"montigny mornay villeneuve vinge","côte-d'or","bourgogne-franche-comté"
"charquemont","doubs","bourgogne-franche-comté"
"mortiers","aisne","hauts-de-france"
"montliot et courcelles","côte-d'or","bourgogne-franche-comté"
"chassagne st denis","doubs","bourgogne-franche-comté"
"muscourt","aisne","hauts-de-france"
"montmoyen","côte-d'or","bourgogne-franche-comté"
"la chaux","doubs","bourgogne-franche-comté"
"nanteuil notre dame","aisne","hauts-de-france"
"mussy la fosse","côte-d'or","bourgogne-franche-comté"
"chenecey buillon","doubs","bourgogne-franche-comté"
"la neuville en beine","aisne","hauts-de-france"
"nantoux","côte-d'or","bourgogne-franche-comté"
"la chevillotte","doubs","bourgogne-franche-comté"
"neuville st amand","aisne","hauts-de-france"
"noidan","côte-d'or","bourgogne-franche-comté"
"chevroz","doubs","bourgogne-franche-comté"
"neuville sur ailette","aisne","hauts-de-france"
"nolay","côte-d'or","bourgogne-franche-comté"
"courcelles les montbeliard","doubs","bourgogne-franche-comté"
"neuville sur margival","aisne","hauts-de-france"
"norges la ville","côte-d'or","bourgogne-franche-comté"
"le crouzet","doubs","bourgogne-franche-comté"
"neuvillette","aisne","hauts-de-france"
"normier","côte-d'or","bourgogne-franche-comté"
"cuse et adrisans","doubs","bourgogne-franche-comté"
"nogentel","aisne","hauts-de-france"
"oisilly","côte-d'or","bourgogne-franche-comté"
"dambelin","doubs","bourgogne-franche-comté"
"noircourt","aisne","hauts-de-france"
"ouges","côte-d'or","bourgogne-franche-comté"
"dampierre les bois","doubs","bourgogne-franche-comté"
"nouvion le comte","aisne","hauts-de-france"
"pagny la ville","côte-d'or","bourgogne-franche-comté"
"dompierre les tilleuls","doubs","bourgogne-franche-comté"
"nouvion le vineux","aisne","hauts-de-france"
"perrigny sur l ognon","côte-d'or","bourgogne-franche-comté"
"dung","doubs","bourgogne-franche-comté"
"nouvron vingre","aisne","hauts-de-france"
"pichanges","côte-d'or","bourgogne-franche-comté"
"echevannes","doubs","bourgogne-franche-comté"
"origny en thierache","aisne","hauts-de-france"
"planay","côte-d'or","bourgogne-franche-comté"
"l ecouvotte","doubs","bourgogne-franche-comté"
"oulches la vallee foulon","aisne","hauts-de-france"
"poiseul la ville et laperriere","côte-d'or","bourgogne-franche-comté"
"epenouse","doubs","bourgogne-franche-comté"
"oulchy la ville","aisne","hauts-de-france"
"pommard","côte-d'or","bourgogne-franche-comté"
"esnans","doubs","bourgogne-franche-comté"
"oulchy le chateau","aisne","hauts-de-france"
"poncey sur l ignon","côte-d'or","bourgogne-franche-comté"
"etalans","doubs","bourgogne-franche-comté"
"oulchy le chateau","aisne","hauts-de-france"
"pont","côte-d'or","bourgogne-franche-comté"
"etupes","doubs","bourgogne-franche-comté"
"paars","aisne","hauts-de-france"
"quincerot","côte-d'or","bourgogne-franche-comté"
"flagey","doubs","bourgogne-franche-comté"
"paissy","aisne","hauts-de-france"
"quincey","côte-d'or","bourgogne-franche-comté"
"fontain","doubs","bourgogne-franche-comté"
"pargnan","aisne","hauts-de-france"
"quincy le vicomte","côte-d'or","bourgogne-franche-comté"
"frambouhans","doubs","bourgogne-franche-comté"
"pargny filain","aisne","hauts-de-france"
"la roche vanneau","côte-d'or","bourgogne-franche-comté"
"franois","doubs","bourgogne-franche-comté"
"passy en valois","aisne","hauts-de-france"
"rougemont","côte-d'or","bourgogne-franche-comté"
"geney","doubs","bourgogne-franche-comté"
"pierremande","aisne","hauts-de-france"
"rouvres en plaine","côte-d'or","bourgogne-franche-comté"
"germondans","doubs","bourgogne-franche-comté"
"ruffey les beaune","côte-d'or","bourgogne-franche-comté"
"glere","doubs","bourgogne-franche-comté"
"sacquenay","côte-d'or","bourgogne-franche-comté"
"gouhelans","doubs","bourgogne-franche-comté"
"st anthot","côte-d'or","bourgogne-franche-comté"
"goux les usiers","doubs","bourgogne-franche-comté"
"st germain de modeon","côte-d'or","bourgogne-franche-comté"
"les grangettes","doubs","bourgogne-franche-comté"
"st germain les senailly","côte-d'or","bourgogne-franche-comté"
"guillon les bains","doubs","bourgogne-franche-comté"
"ste marie la blanche","côte-d'or","bourgogne-franche-comté"
"guyans durnes","doubs","bourgogne-franche-comté"
"st martin de la mer","côte-d'or","bourgogne-franche-comté"
"guyans vennes","doubs","bourgogne-franche-comté"
"st maurice sur vingeanne","côte-d'or","bourgogne-franche-comté"
"houtaud","doubs","bourgogne-franche-comté"
"st nicolas les citeaux","côte-d'or","bourgogne-franche-comté"
"hyevre paroisse","doubs","bourgogne-franche-comté"
"semur en auxois","côte-d'or","bourgogne-franche-comté"
"hyevre paroisse","doubs","bourgogne-franche-comté"
"souhey","côte-d'or","bourgogne-franche-comté"
"larnod","doubs","bourgogne-franche-comté"
"tart","côte-d'or","bourgogne-franche-comté"
"lavans vuillafans","doubs","bourgogne-franche-comté"
"thenissey","côte-d'or","bourgogne-franche-comté"
"levier","doubs","bourgogne-franche-comté"
"thoste","côte-d'or","bourgogne-franche-comté"
"loray","doubs","bourgogne-franche-comté"
"torcy et pouligny","côte-d'or","bourgogne-franche-comté"
"lougres","doubs","bourgogne-franche-comté"
"trugny","côte-d'or","bourgogne-franche-comté"
"maisons du bois lievremont","doubs","bourgogne-franche-comté"
"uncey le franc","côte-d'or","bourgogne-franche-comté"
"maisons du bois lievremont","doubs","bourgogne-franche-comté"
"vandenesse en auxois","côte-d'or","bourgogne-franche-comté"
"mancenans lizerne","doubs","bourgogne-franche-comté"
"varanges","côte-d'or","bourgogne-franche-comté"
"mazerolles le salin","doubs","bourgogne-franche-comté"
"vernois les vesvres","côte-d'or","bourgogne-franche-comté"
"mediere","doubs","bourgogne-franche-comté"
"veronnes","côte-d'or","bourgogne-franche-comté"
"les monts ronds","doubs","bourgogne-franche-comté"
"verrey sous salmaise","côte-d'or","bourgogne-franche-comté"
"moncey","doubs","bourgogne-franche-comté"
"vianges","côte-d'or","bourgogne-franche-comté"
"mondon","doubs","bourgogne-franche-comté"
"villedieu","côte-d'or","bourgogne-franche-comté"
"montecheroux","doubs","bourgogne-franche-comté"
"villers la faye","côte-d'or","bourgogne-franche-comté"
"montivernage","doubs","bourgogne-franche-comté"
"villers les pots","côte-d'or","bourgogne-franche-comté"
"montjoie le chateau","doubs","bourgogne-franche-comté"
